0chain ,0.529361093
0penProductDB,0.353850996
0x,0.498298929
0xcert,0.651054791
100Tokens,0.4
108_Token,0.528571429
12SHIPS,-0.03047619
1APayment,-0.087873269
1KCoin,0.106888879
1World,0.549898227
1WorldBlockchain,-1
2100NEWS_ICO,0.561680225
22x_Fund,0.611207715
27v,0.596607928
2Key,0.441000686
300cubits_TEU,0.600709675
3cCoin,0.15599062
3D-Token,0.425123418
3DChain,0.644703998
3DES,-0.133333333
4ARTechnologies_(PreICO),0.414665247
4lions.pro,-0.161363636
4NEW,0.58885228
777.Bingo,-0.427289558
88_Coin,-0.25
8_Circuit_Studios,-0.036015413
A2B_Taxi,0.473237651
A7_Core,0.244505495
AAA_Coin,0.35
Aamicoin,-1
Aaramco,-0.024701934
AB-CHAIN,0.50027656
Abab,-0.280914156
AbacasXchange,0.422766798
Abele_(PreICO),0.571061201
AbjCoin,-0.037728831
ABL,-0.2
ABLE,0.044444444
ABR,-3.70E-17
ACA_Network,0.728080808
Academia_Lingu_(PreICO),0.7675
Academy,-0.137175134
Access_Network,-0.214948229
Accord_ICO,-1
Accounting_Blockchain,0.634347267
Acebusters,-0.254547003
Aceso,0.304037244
AchieveCoin,-1
Acme_Network,-1
Acomobase,0.522916667
Acorn_Collective,0.622615429
Acred,0.357894737
ACT,-0.4
Action_Coin,0.146087174
ACUDEEN,0.732467256
Acuitty,0.345454545
Acumen,0.7
AcuteCoin,0.75
Ad_Funnel,0.317645193
Adab_Solutions,0.657179768
ADAMANT_Messenger,0.088895525
Adbank,0.521465087
adCircle,-0.204761905
Addocoin,-1
AdEx,0.481444509
AdHive,0.4
Aditus,0.661612158
AdMine,-0.397727273
ADPUMP,0.408697794
AdRealm,0.542594064
Adshares,-0.59300412
AdSigma,0.363849723
adToken,-1
AdultCam,0.4
Advanced_Browsing_Token,0.448227445
Advanced_Miners,0.502410634
aelf,-0.150855998
AEN,0.251571058
Aenco_(PreICO),0.402959095
AERGO,0.611765205
AERO_Token,0.342184518
Aeron,0.455035819
Aeropoisk,-1
aeternity,0.215585479
Aeternum,-1
Aeternum_Coin,0.621287636
Aeternum_ICO,0.644609567
Aether_United,-0.321733845
Aexon,0.563697479
Affchain,0.112303908
AffiliateCoin,0.562527952
Africunia,0.66697986
AfterEther,-1
Afterschool,0.057142857
AGATE,0.363636364
Age_of_Dragons,-0.14
Agent_Not_Needed,0.318838081
AgentMile,0.745996731
AgreCoin_(CAN),-0.098332207
Agrello,-0.234512877
Agricoin,-1
Agrivita,-0.088556234
Agrolot,0.644160288
AgroTechFarm_(PreICO),0.656059331
Ahoolee,-0.325
AI_Crypto,0.690177272
AI_Opinion,-0.073305196
AiBB_(PreICO),0.559788696
AICoin,0.637414424
AIDA,0.430229769
AidCoin,0.302185822
Aigang,0.58180655
AIgatha,0.025515866
AIGCoin,0.571517919
Aigo,0.5022829
Aimedis,0.177142857
Aion,-0.353333333
Airbloc,0.448060886
Airchain_Network,0.056410256
AIRCOIN,-0.202945027
AIREN,-0.742857143
AIREXE,0.511866484
Airforce_Mining,0.408333333
AirPod,0.755558245
AIRSTAYZ,-0.202212717
Airswap,0.077557927
AirToken,0.60175268
AISI_Coin,0.610445206
Aitheon,0.404053397
AITrading,0.413290479
Akaiito,0.766021884
AKM_GLOBAL,0.211044077
Akropolis,-0.021052632
Aktie_Social,0.185451067
ALAX,0.677214733
Alchemy_(PreICO),0.567463752
AlchemyByte,-0.21
Aleef_(PreICO),0.082827768
Alehub,0.530340909
Alethena,0.323809524
Alfa-Enzo_(PreICO),0.273333333
AlfaToken,0.482027823
Algebraix_Data,0.331095301
algo.land,0.027994673
Algorand,-0.103369493
Algory_Project,0.27394958
Alicoin_Cash,-0.596689317
AligatoCoin,0.670727288
Alis,-0.257296659
Alive_Casino,0.517292998
AlkebulanCash_(One_Africa_Cryptocurrency),-1
All_Of_Art,0.45
ALLCARE_(PreICO),0.731666667
AllForMiner,0.103702902
ALLOY,0.709648886
AllPublicArt,0.579274813
AllSpark,0.124189519
AllSporter,0.370307732
AllStocks,0.280217356
Alluma.io,0.503473352
ALLUXE_(PreICO),0.507573999
ALMBank,0.597455194
Alphacon,-0.15979955
AlphaMarket,-0.244472934
Alphathereum,-0.1
Alt.Estate,0.732070025
Altair_VR,-0.067382344
ALTEUM,0.625403721
Altindex,0.588108449
Altocar,-0.46
altOWL,-1
Alttex,0.562395985
Alttradex,0.375
altumea,0.661371317
ALZA,0.9
Ambit,0.519593583
Ambrosus,0.56002631
AMCHART,-0.029959007
AMICORUM.LIVE,0.589468614
AMLT,0.157740619
Ammbr,0.573929594
AMO_Coin,0.701520871
Amon,0.765173805
Amor,-1
Amorito,-1
AMPLE!_Coin,-0.10092152
Anacoin,0.4
Angel_Token,-1
Ankorus,-0.353217356
Anna,-1
AnonHotels,0.125595238
Anonymous_Service_Chain,-0.066322983
Anryze,0.436562593
ANTAVIRA,-2.22E-17
Anti_Derivative,-0.261217219
ANTIMASS_ICO,-0.36
AntiqMall,-0.19859428
Anything_App,0.753312135
Aphelion,-0.079094137
APIS,0.171428571
APO_Finance,0.761696635
Apollo18,0.366373966
Apollo_DAE,-1
Apollo_Septem,0.579355555
Apollon,-0.250883877
ApolloX,0.583416875
Appay,0.133333333
AppCoins,0.628576352
APPICS,0.171428571
APRES,0.4
APX,-1
AQUA,0.680929121
AQUA_RIGHTS,-0.32
AQwire_(PreICO),0.669877904
Aragon,0.308920465
ARAW,0.627859321
Arbi,0.490039607
Arbidex,0.70386697
Arbitrage_Crypto_Trader,-0.5
ARC_Reserve_Currency,-0.450895337
Arcade_City,-1
Arcadia,-1
ARCALLIA,0.776336895
Arcblock,0.123328681
ArchiCoin,0.22
Arcona,0.623115786
Arcus_(PreICO),-0.04375
AREF,-1
Arena,-0.4
Arevalor,0.142857143
ARGO_Reality,0.000814168
Arianee,0.344827586
Arizn,0.307692308
Arkadia,0.5475
Arker,0.628608339
Armchain,0.086363636
Armor_Ceramics,0.106809281
ArmPack,0.002846931
ARNA_Panacea,0.122988525
ARQUTE_G.A.S.,-0.219444444
ARRM,-0.342857143
ARROUND,0.730552148
ArtChain_Global,0.406748454
Artemine,-1
Artex,-0.068096214
Artis_Turba,-1
ArtNoy,-0.6
ArtPro,0.669095444
ArtWook,-0.4
Arweave,0.35
ASOBI,0.410341046
Asset_Allocation_Token,0.785529312
Asset_Token,-1
Asseta,0.063157895
Assetbase_Foundation,0.036363636
Assetereum,0.795704646
Assetron_Energy,-1
Assistive_Reality_ARX,0.065425893
ASSPACE,-1
AstorGame,-0.23
Astoria_(PreICO),0.05
Astral,-1
Astral9,-0.282564103
ASTRcoin,0.254909974
Astronaut,0.333118536
Asura_Coin,0.460177828
ATB_coin,-0.201053066
ATFS_Project,0.445247629
Athena,0.380252415
Atlant,0.175366199
Atlantico_Network_(PreICO),0.446856782
Atlas_Network,0.56301821
Atmatrix,-0.217398256
ATMToken,0.437561886
ATN,0.121337087
Atomic_Network_(PreICO),-0.102210383
Atonomi,0.681909624
Atrix,0.375
Attention_Network,-1
Attrace_(PreICO),0.800414475
Auctus,0.420103746
Auditchain,0.686676579
Augmate,-0.392098497
Augmentors,-0.4
Augur,0.276871655
August927_(PreICO),0.701141731
Aurora,0.780153523
Aurora_Ecosystem,0.504545455
Aurum_(PreICO),-0.193055477
AuthenticID,0.595178322
Authoreon,0.513861325
Authorship,-0.4
AutoBay_(PreICO),0
AutoBlock,0.586363247
Autonio,-0.207796656
Autoria,-0.187646522
autorize,0.4
AvaGo,0.10247071
Avalon,0.475
AvantGarde_Ratings,-1
Avaqva,0.522105345
Avatar_Network,0.126666667
Avatara,0.507489359
Aventus,-0.135472534
AVINOC,0.440202386
AWAX,0.180100451
Aworker,0.443891261
AX1,0.434376003
AXenS,0.4
AXNET,0.56352526
aXpire,0.47629917
AXT,0.551035814
Axtrust,-0.085714286
B-Umbrella,-0.46
B21,0.607433535
B2AND,0.2
B2BX,0.128585146
Baanx.com,0.438517003
BaapPay,-0.06
BaaSid,0.122935141
BABB,0.558363159
BACE_Exchange,-0.109169198
Back_To_Earth,-0.283333333
Backpack_Travel,0.158098561
BactoAlarm,0.77502298
Baikalika,0.209646439
Bailsman,0.609277333
Balehu_Bucks,0.395860674
Baltic.fund,0.716694255
BaltiCrypto,0.545924465
Bamboo,0.544671862
Banana_Papa,-1
Bananacoin,0.229706863
Banca,-1
BancCoin,-0.208987456
Bancor,0.41690977
BandZ,-1
Bank4You,0.709464205
Bank_Of_Memories,-0.206578576
Bankcoin,-0.024434383
Bankera,0.792888915
BANKEX,0.373730393
Bankorus,-1
BannerCoin,0.098097229
BARTVault,0.32711258
Basic_Attention,-0.063281951
BASIS_NEURO,0.399574846
BATT_(PreICO),0.438270974
Battle_Ball,0
Battle_of_Titans,0.011325454
BattleDrome,-0.178669193
Bayan_Token,0.49755369
Bazista,0.2729906
BBiller,0.478784568
BCDiploma,0.496432037
BCG,-0.106016952
BCharity_-_International_Charity_Exchange,0.337275579
Bcshop,0.3875
Bdaq_(PreICO),0.572023478
BDCC,-0.216666667
BeANKH,-0.075
Beat,0.411154291
Beatle,-1
BEATRIX_(PreICO),0.540765086
BeautiQ,0.70468416
Beaxy_Exchange,0.32
BeEasy,0.593188062
BeefCoin,-0.477777778
BeeMedics,-0.37
beepnow,0.435822356
BEEQB,0.122094478
Beercoin,0.564107479
BeeSocials,-1
Beeton_DApp,-1
Befund,0.413076346
BehaviourExchange,0.744347846
BELDEX,-0.014773543
Belotto,0.675580382
Beluga_Pay,0.57370483
Benchmark,0.685759378
BenjaCoin,-0.110920777
BeonBOX,-0.22
BeOne,0.645428571
Berith,-0.224266629
BestMeta,-0.221909179
Bet_On_Chart_(PreICO),0.293758093
betboxAI,0.511726812
BETEX,0.414824217
Bethereum,0.61072494
BetKing,-1
Betley,0.613882923
Betmaster,0.516793147
Betrium,-0.068955365
Betstreak,-1
BetterBetting,0.667217946
Bettingwin,-0.88
Bettium,0.637714462
Beuthereum,-0.3
Beyond_Seen_Screen,0.678889464
Beyond_The_Void,-1
Bezant,0.565745069
BFEX,0.687454609
BFToken,0.306092147
BGX,0.519029822
BHOM,0.060807317
Bibox,-0.432342574
Bico,0.344219358
BidiPass,0.485226642
Bidooh,0.522336673
Big_Data_Block_(PreICO),0.658407183
Big_Data_Coin,-0.3
BIG_Foundation,0.285350423
BIG_Token,0.171428571
BigBang_(PreICO),0.513369228
Bigbom_Eco,0.175
Bilibit,-1
BILL_and_GO,-0.328
Billionaire_Token,-1
BillPoker,0.057142857
Binance,-1
Binary,0.266666667
BiNeuro,0.35
BINEX.TRADE,0.23367967
BINKD,0.165412727
BioCoin,-0.25
BioFactoryCoin,-0.252934366
Biometrids,0.311111111
Bionic,-1
BioPayCoin,-1
Bioritmai,-0.070091864
Biotor_Biomass,0.083333333
Biotron.io,0.640024547
Birake,0.46
BIRC,0.072163738
Birdchain,0.570463422
Bit-learn,-0.179870728
BIT.GAME,-0.059479835
Bit.team_Market_Place,-0.207333333
Bitacium,0.540009542
bitarq,-0.4
BitBoost,0.614482175
Bitbose,0.544117528
BitBounce,-0.367136774
BitCab_ICO,0.485410241
Bitcache,-1
Bitcademy_Football,0.476629771
BITCAPTERA,-1
BitCar,-0.289870244
BitCheke,-0.377777778
BitChord,0.696386112
BitClave,0.436021173
BitCoen,-0.095945315
BitCoin_Ichip,0.3625
Bitcoin_Quick,-1
BitCoinage,0.353846154
BITCOINUS,0.431979804
Bitcomo,0.254502657
BitConscious_Foundation,0.563393939
BitCQR,0.564538362
BitCrystals,-0.375
BitDegree,0.381960813
Bitdepositary_(PreICO),0.327272727
BitDice,-1
BitDouble,-0.363888889
Bitdrive,0.670201887
BiteCoin_Network,0.229696851
BitEsprit,0.612313141
BitEther,-1
Biteum,0.49388798
BiteX,0.326591512
BitFence,0.130538992
BitFerry,-0.213651937
Bitfinite,-1
BitForex,-0.140587391
BitGuild,0.517603649
Bithemoth,0.480330456
BitherCash,-1
Bitheum,0.050113298
BitHub,-1
BitImage,0.623196273
Bitindia,0.44458646
bitJob,0.616635338
BITLAB,-0.28
Bitlem_Network,-0.381092437
Bitlumens_(PreICO),0.605862126
Bitmag,-1
Bitmart,-0.109350473
Bitmillex,0.70690805
Bitminer_Factory,0.760022797
BitMinutes,0.406851912
Bitnation,0.511770464
bitNatura,-1
BitNautic,0.676630318
Bitnexa,-1
Bitney_(PreICO),-0.095380989
Bitnxt_Coin,-1
Bitpaction,-0.4
Bitpark_Coin,-0.000487918
BitPlay,0.600935324
Bitplus_Network,0.311111111
BitProperty,0.151861222
Bitquence,-0.368897806
BITRACE,0.509890198
BitRent,0.437866584
BitRewards,0.501603376
BITRUST,0.51023626
Bits_Digit,0.757142857
BitSchool,0.650993071
BitScreener,0.560762006
Bitsive_Exchange_(PreICO),0.643871647
Bitsmo,-0.13399887
Bitsoko,-0.68
BitSong,0.437518484
BitStump,0.609897727
Bitsync,-0.142786561
BITTECH_(PreICO),-0.202343011
Bittellux,0.668603532
Bitto_Exchange,0.436635068
Bittwatt,0.43206935
Bitway,-0.005769252
Bitwoex,-0.6
Bitxoxo,0.426107968
Bityond,0.573716417
Bixtrim,0.695464287
Bizavest_Analytics_Platform,0.338636429
BizShake,0.443759165
Black_Insurance,-1
Blackbox_Foundation_(PreICO),0.718256919
Blackfol.io,0.667625111
Blackmoon,0.226169135
BLAQ,0.457142857
Blinked,0.381028748
Block66,0.618768587
Block_Collider,-0.2
Block_Loan,0.519035095
Block_Sports,0.28
Block_Web,-1
blockarray,-0.4
BlockBank,0.580456797
Blockbid,0.735985159
BlockBits,0.4
BLOCKCASH,-1
BlockCAT,0.575885838
Blockchain.aero,-0.338700773
Blockchain.io,0.629672843
Blockchain_Capital,0.776133785
Blockchain_Neural_System,-0.153846154
Blockchain_Taxi,0.603959276
Blockchain_Technology_Research_Innovations_Corporation,0.2
Blockchain_Terminal,0.339701716
Blockchain_Traded_Fund,-1
BlockClick,0.172323567
BlockEx,0.72063772
BlockFood,-0.371348867
BlockGrain,-1
blockhive,-2.56E-17
Blockkonnect,0.434742867
Blocklancer,0.51562873
BlockLicense,0.438497486
BlockMason,0.093717474
BlockMesh,0.010555992
Blocknubie,0.372604117
Blockonomics,0.477987579
Blockpass,0.609001899
Blockpay,-1
Blockpit,-1
BlockRx,0.532906011
Blocksale,0.498479993
Blockscart,0.577781504
Blockshipping_GSCP,0.711729464
blocksquare.io,0.531168619
Blockstack,0.277291556
Blocktix,0.272133458
BLOCKv,0.549907264
Blockvest_(PreICO),-1
Blocnation,0.646304425
BlocVehicle,0.607652593
Blok,0.483315595
Bloom,0.299727141
BloomX,-0.022600197
BLOOMZED,-1
bloquid,0.245820614
Bloxia_(PreICO),0.31596228
Blue_One_(PreICO),-0.6395012
Blue_Whale,0.65945786
BlueGold,0.487532183
Blupass_ICO,0.436347571
Bluzelle,0.656821879
BM_Tokens,-0.169522572
BMChain,-1
BmyBit,0.524134495
BoatPilot,0.412809869
Bob's_Repair,0.315511508
Bodhi,-0.399312013
Bolenum,-1
BolttCoin,0.470087364
Bonafi,0.550426129
Bond_Film_Platform,0.618371347
Bondkick_Syndicate,0.633959243
Bonpay,0.662324742
Bonum,0.518119038
Boomstarter.Network,0.365762048
Boontech,0.526363636
Boosteroid,-1
BOOSTO_(PreICO),0.014521966
Bopti,0.683536076
Borneo,0.510020915
BotChain_(PreICO),0.646081038
BotGaming,0.44315677
Bouncy,0.464285714
Bountie,0.364140008
bounty0x,-0.391428571
Bounty_Angels,0.471288217
BOUTSPRO,-0.183563384
Bowhead_Health,0.465941764
Box2Table,0.4
Boíörser_(PreICO),0.082584598
Bpay,0.187808845
BPC_Platform,0.258119083
BrainerZ,-1
BRAT,-1
Bravocoin,-0.18125
Bread,-0.041402613
BREM,0.109401264
BricBit,-0.6
BrickBlock,-1
Bridge_Protocol,0.254602498
BrikBit,0.553962851
Brisk_Pass,-0.18734653
Brixby,0.526696932
Bronix,0.378723575
Browsers_Lab,-0.466666667
Bryllite,0.360137978
BTCsearch,-0.1
BTCWALL,-1
BTU_Protocol,0.678082807
Bubbletone,0.112674742
Bubblo,-0.359995027
Budbo,0.696270595
BuddToken,0.682519644
Buddy_(PreICO),0.768413826
BUFF,0.65355767
buglab,0.540485219
BUILDCoin,0.426153846
Builderium_(PreICO),0.697284419
Bulleon,0.570851056
Bulltoken,0.525822634
BunnyToken,0.236767604
BuratinoBS,0.786273956
Buron,-0.245928092
Buying,0.366392903
Buzcoin,0.481245308
BuzzShow,0.786332134
BWEX,0.761811504
BX.BET,0.645146716
ByteBet,0.576024263
Bytemine,0.246230122
Bytom,-0.092900792
bZx_(PreICO),0.755452511
C3C.Network_(PreICO),0.542636852
Cacao_Shares,-0.332683557
Cache,0.223076923
Caerus_Connections,0.228571429
CafeCoin,-0.115142695
Cajutel_Sarl,0.644564464
Callback_Plus,-1
Caloriecoin,0.527400981
CamOnRoad,-0.11
CamX,-0.07
Canabio,0.019092129
Canlead,0.418181818
cannabisfarm.io,-1
CanYa,0.527191342
Capdax,0.442726834
Capital_(PreICO),-0.271851852
Cappasity,-0.004909633
CAR_Token_(PreICO),-0.304875096
Carats.io,0.458258504
carblox,-1
Carbon_Dollar_X,-1
carboneum,0.605229724
CARCO,0.212086436
Cardium,0.1
Cardstack,0.266400254
CareerXon,-0.100680079
CAREONchain_(PreICO),0.686016021
CareX,0.468846744
CargoCoin,0.517903371
CargoConX,0.728787543
CargoX,0.568651607
Carmel,0.3
CarTaxi,-0.080932906
Cartel,0.35432409
Cartographeum,0.245493075
CarVDB,-0.180380189
carVertical,0.635703159
Casagram,-0.1375
Cash_Poker_Pro,-0.125147897
Cashaa,0.361683283
CashBag,0.619668213
CashBet,0.609711223
Casper_API,0.612947503
Caviar,0.515365673
CBDoken,0.54125444
CCA,-1
ccore,0.372666717
Cederis,0.24
CEDEX,0.583249595
CEEK,0.596066752
Celes_Chain_(PreICO),0.606442175
Celestial_Coin,-0.4
CellBlocks,-0.1
Celsius,0.557805738
Centareum,0.549968884
Centaure,0.465306122
Centra,0.095399332
Certore,0.595368297
Ceyron,0.655254644
CFighters,0.333333333
CFRS,-0.107501102
CFun,-0.341111111
CGCX,0.330619534
Chain_ID,0.784015244
Chain_Works_(PreICO),-0.556546225
Chainium,0.523534667
ChainLink,-0.307538429
ChainRepublik,-0.69
ChainTrade,0.58833397
Change_Bank,0.728178826
ChanJinn,0.14975369
Charg_Coin,0.389496342
Charitize.click,-1
charitySPACE,0.413351915
Chatello_App,-0.091394711
CheckCar,0.393495061
CheckitsReal,0.56647967
CHEK,-1
Chelle_Coin_(PreICO),0.372001262
Cherepovets_pipe-rolling_plant,-0.029254266
CHERR.IO,0.577218111
CHEX,0.670409477
chiliZ,-1
Chimaera,-1
Choon,0.50699886
Chozun,0.480835893
Christ_Coins,0.473751076
Chrono_Logic,-0.126150599
ChronoBank,-0.015377217
CHRYSOS,-1
Chubex,0.421806164
Chynge.net,0.649940517
CI_Chain,-0.070468281
Cibus,-0.342857143
Cindicator,0.623587874
CINDX,0.248804595
CinemaWell.com,0.505250813
CIRCLE,-1
Circleflowstoken,0.014285714
Circles,-0.4
Citicoin,0.4
Citizen_Health,0.491700356
Citowise,0.282144303
Civic,0.071428571
Clairety_Inc.,0.448725363
Clarity_Project,0.35
Clash&GO,0.585745312
ClassyCoin,-1
ClearAid,0.497807051
ClearPoll,0.42055383
Clears,0.076836224
ClickableTV,0.3375
ClickAuto,-0.571428571
ClickGem,-1
Clickle,-0.06514987
Climatecoin,0.536327766
Clinicoin,0.575786781
ClinTex,0.591092361
Cloudbric,0.459400258
CloudFish,0.661207201
CloudMoolah,0.338461538
Clout,0.637230485
CMBT,0.292619132
Coal_Coin_(PreICO),0.074638597
Coal_Industry_Coin,0.3738548
Coalichain,0.327045782
COBINHOOD,0.565050216
Cobol_Network,-0.242857143
Code_of_Talent,0.636194483
CodeTract,-1
Codex,0.610343372
CODSET,-0.481818182
Cofound.it,0.418915599
Coin_Analyst,0.419527315
Coin_Mine_Australia,-0.211111111
coinadvisor,0.478756786
COINANX,0.262920877
CoinBet,-1
CoinCasino,-0.4
CoinCrowd,0.043076923
COINDAQ,0.394865461
CoinDash,-1
CoinDrive,0.251049658
Coinepic,-1
Coinet,0.754589141
Coinfer,-1
CoinFi,0.627157148
Coingrid,0.498067566
CoinHealth,0.591239946
CoinJanitor,0.104467471
CoinJob,-0.152332533
Coinlancer,0.558616209
CoinLion,0.537751276
CoinLoan,0.580510731
CoinMarketAlert,-0.357945296
CoinMetro,-0.253333333
Coinnec,0.183333333
Coinnup,0.675517094
CoinOil,-0.094073484
CoinPennant,0.3125
CoinPlace,0.325419911
CoinPoker,0.532166408
Coinquiztador,0.766436139
CoinSeason,0.474886584
Coinseed,0.272727273
CoinSelf,-0.552380952
CoinStarter,-0.066666667
Coinstocks,0.764681739
CoInsure_Blockchain,-1
Cointed,-0.557221622
Cointify,-1
CoinTour,0.12
Cointrade,0.4
Cointradebase,0.523028564
CoinUs,0.162248595
Coinvest,0.464052973
Collegecoin,0.250907964
Colu_Local_Network,0.49244137
CommerceBlock,0.603437589
COMMITGOOD,-0.192287626
Compcoin,-1
COMSA,-1
concertVR,0.397155951
Concierge.io,-1
Conda,-1
Confideal,0.081818182
Conn3x,-1
Connect,-1
connect_social,-0.573130323
Connectius,0.315384615
ConnectJob,0.027629204
Connecty.io,0.733461159
Consensus,0.365584416
Consentium,0.587235838
Consolo,-1
Constellation,0.709502297
ConsultEth,-0.085264758
Conterium,-0.323351595
Contractium.io,0.088292003
ContractNet,0.625471105
ContractVault,0.33380008
Conventment,0.787083217
CookUp,0.436922781
Cool_Cousin,0.637361201
CoooCoin,0.306227492
Cooperative_Exchange,0.003839908
CopiCo,-0.4
CopPay,0.356792703
Copy_Trader,-0.057142857
Copytrack,-0.08
Coral_Health,-1
Coralex,0.216263153
CorCom,-0.248736531
Corex,-1
Corion_Platform,0.184512383
Corl,0.693590216
Cornucopia.io,0.529934462
Corusblock,-1
Cosmecoin,0.621247875
Cosmochain,-0.028186853
COSS,0.284690231
COTI,0.570097465
CoTrader_(PreICO),0.715350835
CottageCoin,-0.266666667
Countinghouse_Fund,0.63742177
Covalent_Coin,-1
Cove_Identity,0.630546587
Covesting,0.426157407
CoVEX,0.649344584
CPChain,-0.234052411
CPOLLO,0.275126807
CPROP,0.551370427
CraftR,0.221201849
Craider,0.715453138
Crassula,-1
Crazy_Shapes,-1
CrazyBET,0.008363637
Creatanium,-0.131213206
Creator.ai,-0.6
Creditcoin,0.500357864
Creditor_Data_Platform,-1
CREDITS,-1
Cremit_(PreICO),0.737703069
Crestonium,0.006466897
CriptoHub,0.708378742
CROMhub,0.287142857
Cronuscoins,-1
CrossHedge,0.667615217
Crowd-Up,-1
Crowd_Crypto_Fund,-0.279120879
Crowd_for_Angels,0.658651984
Crowd_Machine,0.472058719
CrowdCoinage,0.279149422
CrowdDrive,0.4
Crowdholding,0.445960849
Crowdif,0.189307011
Crowdnext,-0.181492774
CrowdPrecision,0.622142522
CrowdShareMining,0.160393023
Crowdstart_Capital,0.169387674
CrowdToken,0.543587825
Crowdvilla,0.665159065
CrowdWiz,0.505398927
CruCoins,-1
Cruisebit,-0.361011842
CRWD_Network,0.425932381
CRYCASH,0.701444368
Cryder,-0.32
CryoCloud,-1
CryoGen,-0.7
CrypStock,0.413072904
CryptalDash,0.642049216
Cryptassist,0.635142428
Cryptaur,0.131077206
Cryptectum,0.556039832
Crypterium,0.694110259
Crypterra,-0.6
Cryptex_Network,-1
CryptF,0.4
Cryptfunder,0.607463502
Cryptics_(PreICO),0.641744309
crypto.tickets,0.232135632
Crypto20,0.709426614
Crypto_Angel,0.709193715
Crypto_Asset_Rating,0.599646149
Crypto_Cashback_Rebate,0.600418702
Crypto_Credit_Card,-0.263322488
Crypto_Hunt_Game,0.306666667
Crypto_Improvement_Fund,-1
Crypto_Trust_Network,-0.55
CryptoABS,0.4
CryptoAds,0.361842105
CryptoAlias,0.4
CRYPTOARB,-0.3
Cryptobike,-1
CryptoBite_Coin,-1
CryptoBnB,0.571155663
Cryptocean_(PreICO),0.438877999
CryptoChip,0
CryptoCopy,-0.55
CryptoCurve_(PreICO),0.4
CryptoDime,-0.367134127
Cryptodruid,-1
Cryptofitnessclub,-0.15
CryptoFlix,0.4635022
CryptoForecast,-0.4
CryptoFund,-0.234952077
CryptoGlobal_Markets,0.488536497
CryptoHawk,0.157268536
CryptoHIT,0.373197762
CryptoISBN,-1
CryptoKami,-1
CryptoLeaf_(PreICO),0.648592419
CryptoLink_Network,0.572345698
Cryptoloans,0.380885072
CryptoMillionsLotto,0.613995332
CryptoMuseum,0
CryptON,0.60251576
CryptoNationz,-0.327018601
Cryptonia_Poker,0.686318455
Cryptonod,-1
CryptonsGame_(PreICO),0.756715922
Cryptopay,0.567066991
CryptoPing,-1
CryptoPolice,0.386749001
Cryptopus,0.555278091
CryptoRevolution,0.231844324
Cryptoriya,0.062173613
CryptoRobotics,-0.033333333
CryptoSoft,0.390018969
Cryptosolartech,0.556180636
CryptoSouk,-0.147093518
CryptoStarter,0.3375
Cryptotask,-1
Cryptov8_(PreICO),0.714746483
CryptovationX,0.426242135
CryptoWorld,-0.39010989
CryptoXpress,0.627595206
Cryptoya,0.133333333
CryptoYacht,0.589670935
CRYPTTO,0.412475435
Cryptum,0.378032032
Cryptyk,0.718906435
Crypviser,-0.4
Crystal_Clear,0.183083822
CRYSTALS,0.346666667
CRYX,0.55452381
CSAToken,-0.365714286
cubaaz,-1
CUBE,-0.4
Cube_Chain,0.337194356
Cubomania,0.52675739
Cultural_Places,0.4
Curacoin,-1
Curaizon,0.772745195
Cure_Cosplay,0.618301478
CurrenExchange,0.114285714
Current,0.4
Custom_Deal_(PreICO),0.649196902
CustomCoin,0.590432535
CVerification,0.4
CVProof,0.641665999
Cyber_Capital_Invest,0.288888889
Cybercoinium,-1
Cybermiles,0.430688882
CyberTrust,0.271774198
CyberX,-1
CyBit,0.684942562
CyClean,0.667457661
CycloShieldCoin,-0.104545455
